timestamp,t_mono,m1,m2,m3,grav_raw,grav_env
2026-06-22T19:37:45.494697,1782137265.494644,58,0,0,1701,3.0737009012398677
2026-06-22T19:37:45.494756,1782137265.494703,0,0,0,1701,2.8600966670297883
2026-06-22T19:37:45.494809,1782137265.494762,25,0,0,1702,2.505990384794678
2026-06-22T19:37:45.494862,1782137265.4948149,29,0,0,1693,2.053079285900947
2026-06-22T19:37:45.494910,1782137265.494868,48,0,0,1701,1.6212585108067372
2026-06-22T19:37:45.494959,1782137265.4949162,22,0,0,1712,1.3095795617589103
2026-06-22T19:37:45.495007,1782137265.494964,0,0,0,1711,1.1439120752220509
2026-06-22T19:37:45.495076,1782137265.495012,26,0,0,1699,1.1466973221942889
2026-06-22T19:37:45.495139,1782137265.495091,35,0,0,1690,1.3809080631772597
2026-06-22T19:37:45.495199,1782137265.4951448,14,0,0,1698,1.8308599534238994
2026-06-22T19:37:45.495250,1782137265.4952059,66,0,0,1712,2.3275671395261215
2026-06-22T19:37:45.495313,1782137265.495256,1,0,0,1705,2.694721948620312
2026-06-22T19:37:45.495370,1782137265.4953191,33,0,0,1697,2.8822010243729954
2026-06-22T19:37:45.495419,1782137265.4953759,16,0,0,1696,2.926425595267861
2026-06-22T19:37:45.495471,1782137265.495425,0,0,0,1706,2.887144481781276
2026-06-22T19:37:45.495526,1782137265.495476,0,0,0,1718,2.8297463483936904
2026-06-22T19:37:45.495582,1782137265.495532,16,0,0,1706,2.78719318474831
2026-06-22T19:37:45.495635,1782137265.495588,17,0,0,1674,2.7366941034402514
2026-06-22T19:37:45.495692,1782137265.495641,2,0,0,1702,2.6779729375059023
2026-06-22T19:37:45.495747,1782137265.4956968,16,0,0,1703,2.7497308968192233
2026-06-22T19:37:45.495814,1782137265.49576,20,0,0,1713,3.214193142253431
2026-06-22T19:37:45.495872,1782137265.4958231,2,0,0,1707,4.217500473751234
2026-06-22T19:37:45.495931,1782137265.495879,19,0,0,1690,5.5489316888827185
2026-06-22T19:37:45.496033,1782137265.495937,5,0,0,1702,6.737259658212747
2026-06-22T19:37:45.496642,1782137265.4960582,32,0,0,1711,7.388058355194298
2026-06-22T19:37:45.496758,1782137265.496649,42,0,0,1709,7.405649212067675
2026-06-22T19:37:45.496837,1782137265.496775,18,0,0,1696,6.932692173119443
2026-06-22T19:37:45.496895,1782137265.4968472,16,0,0,1699,6.153776489901203
2026-06-22T19:37:45.496951,1782137265.496902,12,0,0,1702,5.238262552532847
2026-06-22T19:37:45.497016,1782137265.496958,48,0,0,1707,4.387866121661931
2026-06-22T19:37:45.497104,1782137265.497022,3,0,0,1721,3.767361989756456
2026-06-22T19:37:45.497159,1782137265.4971101,10,0,0,1699,3.402769144766966
2026-06-22T19:37:45.497215,1782137265.4971662,6,0,0,1693,3.245842684672243
2026-06-22T19:37:45.497264,1782137265.4972212,76,0,0,1706,3.273416231371216
2026-06-22T19:37:45.497320,1782137265.49727,0,0,0,1712,3.453137830311503
2026-06-22T19:37:45.497380,1782137265.497327,7,0,0,1703,3.7182995989453715
2026-06-22T19:37:45.497438,1782137265.497387,23,0,0,1685,4.011532796860354
2026-06-22T19:37:45.497488,1782137265.4974442,60,0,0,1703,4.271796684457724
2026-06-22T19:37:45.497725,1782137265.497494,17,0,0,1706,4.4461378965778575
2026-06-22T19:37:45.497780,1782137265.497733,0,0,0,1712,4.588194033068756
2026-06-22T19:37:45.497887,1782137265.497787,18,0,0,1703,4.8160341052170255
2026-06-22T19:37:45.497941,1782137265.4978938,50,0,0,1692,5.105781648615769
2026-06-22T19:37:45.497995,1782137265.497947,7,0,0,1680,5.238094071498797
2026-06-22T19:37:45.498049,1782137265.4980009,68,0,0,1703,4.983334211490799
2026-06-22T19:37:45.498103,1782137265.498057,10,0,0,1709,4.308884799975586
2026-06-22T19:37:45.498153,1782137265.4981089,48,0,0,1702,3.4305910586885755
2026-06-22T19:37:45.498202,1782137265.4981592,17,0,0,1693,2.6737879301676424
2026-06-22T19:37:45.498251,1782137265.498208,7,0,0,1712,2.2823495420932547
2026-06-22T19:37:45.498299,1782137265.498256,0,0,0,1702,2.3352421310967255
2026-06-22T19:37:45.498351,1782137265.498305,26,0,0,1707,2.7875061500402407
2026-06-22T19:37:45.498401,1782137265.498357,13,0,0,1687,3.521824645409712
2026-06-22T19:37:45.498454,1782137265.498407,9,0,0,1691,4.30199850111542
2026-06-22T19:37:45.498503,1782137265.4984598,15,0,0,1701,4.775055776081186
2026-06-22T19:37:45.498560,1782137265.4985092,11,0,0,1711,4.682687871568434
2026-06-22T19:37:45.498612,1782137265.4985669,16,0,0,1712,4.087058921237762
2026-06-22T19:37:45.498668,1782137265.4986181,26,0,0,1691,3.340657541198139
2026-06-22T19:37:45.498717,1782137265.498674,9,0,0,1725,2.84707748703994
2026-06-22T19:37:45.498767,1782137265.498723,39,0,0,1711,2.9294235714034147
2026-06-22T19:37:45.498816,1782137265.498773,0,0,0,1712,3.860954405336896
2026-06-22T19:37:45.498885,1782137265.498821,11,0,0,1701,5.692236542932974
2026-06-22T19:37:45.498939,1782137265.498892,16,0,0,1682,7.92159774928868
2026-06-22T19:37:45.498997,1782137265.498944,15,0,0,1701,9.625699906721763
2026-06-22T19:37:45.499065,1782137265.4990091,30,0,0,1713,10.09479339378381
2026-06-22T19:37:45.499119,1782137265.499072,0,0,0,1707,9.257692767611283
2026-06-22T19:37:45.499171,1782137265.499125,15,0,0,1691,7.553760835310545
2026-06-22T19:37:45.499222,1782137265.499177,16,0,0,1702,5.593411472854563
2026-06-22T19:37:45.499271,1782137265.4992268,71,0,0,1701,3.9188220303355377
2026-06-22T19:37:45.499320,1782137265.499277,0,0,0,1719,2.884987013179846
2026-06-22T19:37:45.499374,1782137265.499326,15,0,0,1703,2.589638741745489
2026-06-22T19:37:45.499424,1782137265.4993799,17,0,0,1689,2.838206554919119
2026-06-22T19:37:45.499472,1782137265.4994292,78,0,0,1697,3.2643672894178644
2026-06-22T19:37:45.499521,1782137265.499478,16,0,0,1703,3.5957596432583854
2026-06-22T19:37:45.499569,1782137265.4995258,0,0,0,1710,3.8151579690560564
2026-06-22T19:37:45.499636,1782137265.499574,0,0,0,1705,4.039436394044719
2026-06-22T19:37:45.499687,1782137265.4996421,79,0,0,1696,4.2648712084063405
2026-06-22T19:37:45.504674,1782137265.504606,7,0,0,1705,4.32699219580531
2026-06-22T19:37:45.504730,1782137265.504683,67,0,0,1710,4.0918096835643665
2026-06-22T19:37:45.504781,1782137265.504736,0,0,0,1719,3.5783373370830684
2026-06-22T19:37:45.504831,1782137265.504787,64,0,0,1699,2.909233542923503
2026-06-22T19:37:45.506110,1782137265.504837,21,0,0,1698,2.224921044824623
2026-06-22T19:37:45.506159,1782137265.506117,0,0,0,1700,1.669613712038062
2026-06-22T19:37:45.506206,1782137265.506165,0,0,0,1703,1.3875945781567018
2026-06-22T19:37:45.506253,1782137265.506211,64,0,0,1712,1.4718171495537924
2026-06-22T19:37:45.506299,1782137265.506258,16,0,0,1685,1.93259063723099
2026-06-22T19:37:45.506346,1782137265.506305,14,0,0,1696,2.72030389000967
2026-06-22T19:37:45.506393,1782137265.5063522,16,0,0,1703,3.7798029450367077
2026-06-22T19:37:45.506439,1782137265.506399,28,0,0,1710,5.030558548883341
2026-06-22T19:37:45.506527,1782137265.5064461,6,0,0,1709,6.226180230761399
2026-06-22T19:37:45.506633,1782137265.5065331,26,0,0,1687,6.9538729179185275
2026-06-22T19:37:45.506687,1782137265.5066419,3,0,0,1698,6.897354473238179
2026-06-22T19:37:45.506738,1782137265.5066938,46,0,0,1728,6.082523871440072
2026-06-22T19:37:45.506788,1782137265.5067441,4,0,0,1712,4.893220310653478
2026-06-22T19:37:45.506837,1782137265.506795,18,0,0,1702,3.9049671012971827
2026-06-22T19:37:45.506885,1782137265.5068429,22,0,0,1694,3.619831142985052
2026-06-22T19:37:45.506961,1782137265.506891,14,0,0,1701,4.156511451058704
2026-06-22T19:37:45.507019,1782137265.506971,0,0,0,1709,5.14599184323893
2026-06-22T19:37:45.507069,1782137265.507027,11,0,0,1705,5.999688968732233
2026-06-22T19:37:45.507117,1782137265.507076,25,0,0,1699,6.269970998794878
2026-06-22T19:37:45.507165,1782137265.507124,25,0,0,1687,5.8427026853804875
2026-06-22T19:37:45.507213,1782137265.5071712,28,0,0,1702,4.922032415281405
2026-06-22T19:37:45.507261,1782137265.5072188,0,0,0,1713,3.8564537555096305
2026-06-22T19:37:45.507308,1782137265.507267,7,0,0,1707,2.960199120545143
2026-06-22T19:37:45.507354,1782137265.507313,13,0,0,1691,2.407289299253499
2026-06-22T19:37:45.507415,1782137265.50736,49,0,0,1698,2.2103606566281404
2026-06-22T19:37:45.507462,1782137265.507421,14,0,0,1727,2.2916631764026314
2026-06-22T19:37:45.507513,1782137265.507471,2,0,0,1697,2.583325409141193
2026-06-22T19:37:45.507561,1782137265.507519,12,0,0,1687,3.127625974074906
2026-06-22T19:37:45.507608,1782137265.5075672,94,0,0,1692,4.068014013801699
2026-06-22T19:37:45.507655,1782137265.507615,11,0,0,1700,5.411929836769834
2026-06-22T19:37:45.507702,1782137265.507661,71,0,0,1711,6.871337632276783
2026-06-22T19:37:45.507748,1782137265.5077069,9,0,0,1712,8.019121511205489
2026-06-22T19:37:45.507795,1782137265.507754,75,0,0,1691,8.478947251098727
2026-06-22T19:37:45.507862,1782137265.5078,16,0,0,1691,8.032357091888308
2026-06-22T19:37:45.507911,1782137265.5078678,0,0,0,1702,6.74418950467655
2026-06-22T19:37:45.507958,1782137265.5079172,0,0,0,1713,4.989122952653714
2026-06-22T19:37:45.508006,1782137265.507964,46,0,0,1708,3.2907623829265207
2026-06-22T19:37:45.508053,1782137265.508011,16,0,0,1704,2.083154993578927
2026-06-22T19:37:45.508099,1782137265.508058,13,0,0,1689,1.539786362129401
2026-06-22T19:37:45.508146,1782137265.508105,0,0,0,1701,1.5490331477009431
2026-06-22T19:37:45.508355,1782137265.508229,22,0,0,1712,1.8296602911966995
2026-06-22T19:37:45.508475,1782137265.508419,15,0,0,1708,2.1108736118934357
2026-06-22T19:37:45.508634,1782137265.50859,17,0,0,1679,2.2708824987529552
2026-06-22T19:37:45.508682,1782137265.50864,5,0,0,1695,2.3630412952095106
2026-06-22T19:37:45.508965,1782137265.508849,60,0,0,1707,2.5503289737626407
2026-06-22T19:37:45.509024,1782137265.508982,0,0,0,1712,2.995087147735698
2026-06-22T19:37:45.509126,1782137265.5090702,15,0,0,1709,3.7378251615516573
2026-06-22T19:37:45.509179,1782137265.5091321,16,0,0,1696,4.659392748448229
2026-06-22T19:37:45.509386,1782137265.509333,16,0,0,1702,5.535986256965634
2026-06-22T19:37:45.509436,1782137265.509393,0,0,0,1702,6.118873601843881
2026-06-22T19:37:45.509484,1782137265.5094411,0,0,0,1713,6.2767311745957235
2026-06-22T19:37:45.509573,1782137265.5094888,16,0,0,1690,6.092511708974173
2026-06-22T19:37:45.509622,1782137265.509579,35,0,0,1693,5.774272115635666
2026-06-22T19:37:45.509673,1782137265.5096269,16,0,0,1705,5.531896734274386
2026-06-22T19:37:45.509722,1782137265.5096781,0,0,0,1710,5.495954729859017
2026-06-22T19:37:45.509770,1782137265.509727,0,0,0,1728,5.637225925398142
2026-06-22T19:37:45.509819,1782137265.5097759,31,0,0,1696,5.800710615053227
2026-06-22T19:37:45.509866,1782137265.509824,27,0,0,1695,5.864553736634094
2026-06-22T19:37:45.509915,1782137265.5098722,19,0,0,1713,5.835179528923644
2026-06-22T19:37:45.509994,1782137265.50992,0,0,0,1712,5.796737385358321
2026-06-22T19:37:45.510051,1782137265.5100002,15,0,0,1710,5.849605350663823
2026-06-22T19:37:45.562406,1782137265.562305,74,0,0,1693,6.071886939546095
2026-06-22T19:37:45.562470,1782137265.562422,0,0,0,1695,6.381069272039705
2026-06-22T19:37:45.562521,1782137265.562478,75,0,0,1701,6.496437223187713
2026-06-22T19:37:45.562569,1782137265.562527,10,0,0,1712,6.1918449982588815
2026-06-22T19:37:45.562616,1782137265.562575,82,0,0,1701,5.4772550536840345
2026-06-22T19:37:45.562671,1782137265.562622,15,0,0,1680,4.504149131654075
2026-06-22T19:37:45.562745,1782137265.562677,3,0,0,1702,3.4717370959123923
2026-06-22T19:37:45.562809,1782137265.562756,0,0,0,1708,2.646311437777547
2026-06-22T19:37:45.562860,1782137265.562816,65,0,0,1711,2.330544772866557
2026-06-22T19:37:45.562909,1782137265.562867,25,0,0,1697,2.67947767561243
2026-06-22T19:37:45.562958,1782137265.562915,11,0,0,1701,3.5211857599380894
2026-06-22T19:37:45.563006,1782137265.562965,8,0,0,1695,4.438881513654609
2026-06-22T19:37:45.563052,1782137265.5630121,47,0,0,1712,5.053497597067935
2026-06-22T19:37:45.563098,1782137265.563058,2,0,0,1712,5.198568250057262
2026-06-22T19:37:45.563143,1782137265.563103,20,0,0,1691,4.877697360768858
2026-06-22T19:37:45.563189,1782137265.563149,17,0,0,1701,4.210012225193785
2026-06-22T19:37:45.563236,1782137265.563195,66,0,0,1709,3.4925159198286675
2026-06-22T19:37:45.563290,1782137265.5632489,0,0,0,1712,3.1331152729093956
2026-06-22T19:37:45.563335,1782137265.563295,16,0,0,1714,3.3231594117442445
2026-06-22T19:37:45.563388,1782137265.563348,27,0,0,1697,3.8515868076789896
2026-06-22T19:37:45.563433,1782137265.563394,22,0,0,1699,4.311535439860625
2026-06-22T19:37:45.563483,1782137265.563442,10,0,0,1705,4.3977444894442685
2026-06-22T19:37:45.563528,1782137265.563488,1,0,0,1712,4.04347940439567
2026-06-22T19:37:45.563581,1782137265.563541,15,0,0,1701,3.3931449128058384
2026-06-22T19:37:45.563627,1782137265.5635872,37,0,0,1694,2.675511466889476
2026-06-22T19:37:45.563677,1782137265.563637,7,0,0,1707,2.0836535822517264
2026-06-22T19:37:45.563722,1782137265.563683,0,0,0,1712,1.7328226164221276
2026-06-22T19:37:45.563768,1782137265.5637288,3,0,0,1709,1.6977204459564958
2026-06-22T19:37:45.563813,1782137265.5637739,48,0,0,1693,2.0117313619544053
2026-06-22T19:37:45.563857,1782137265.563818,14,0,0,1702,2.5765808539941593
2026-06-22T19:37:45.563902,1782137265.563863,0,0,0,1698,3.1908616286138023
2026-06-22T19:37:45.563946,1782137265.5639071,0,0,0,1712,3.7351722208226144
2026-06-22T19:37:45.563990,1782137265.563951,16,0,0,1706,4.210127901162393
2026-06-22T19:37:45.564032,1782137265.563995,39,0,0,1695,4.5728326127886305
2026-06-22T19:37:45.564076,1782137265.564037,10,0,0,1705,4.684333825641516
2026-06-22T19:37:45.564128,1782137265.5640829,64,0,0,1706,4.475800061398114
2026-06-22T19:37:45.564173,1782137265.5641332,15,0,0,1712,4.082099765550049
2026-06-22T19:37:45.564219,1782137265.564178,62,0,0,1701,3.7258325895095608
2026-06-22T19:37:45.614932,1782137265.6148212,22,0,0,1693,3.492052464759854
2026-06-22T19:37:45.614999,1782137265.614953,7,0,0,1696,3.2970378920483645
2026-06-22T19:37:45.615050,1782137265.615008,0,0,0,1714,3.0343299357006144
2026-06-22T19:37:45.615108,1782137265.6150558,68,0,0,1712,2.6776322307634426
2026-06-22T19:37:45.667011,1782137265.666754,29,0,0,1696,2.30273622366089
2026-06-22T19:37:45.667147,1782137265.6670358,5,0,0,1694,2.0581157899633107
2026-06-22T19:37:45.667273,1782137265.667202,16,0,0,1701,2.079910843031727
2026-06-22T19:37:45.720508,1782137265.720362,64,0,0,1710,2.4044931308670106
2026-06-22T19:37:45.720591,1782137265.720532,2,0,0,1710,2.928506586088452
2026-06-22T19:37:45.720651,1782137265.720601,16,0,0,1695,3.4381428885199927
2026-06-22T19:37:45.771069,1782137265.770964,16,0,0,1683,3.7118294895474024
2026-06-22T19:37:45.771133,1782137265.771086,77,0,0,1713,3.628700424690333
2026-06-22T19:37:45.771194,1782137265.771141,4,0,0,1707,3.2469093022452675
2026-06-22T19:37:45.771255,1782137265.7712,14,0,0,1718,2.8639419688964707
2026-06-22T19:37:45.822554,1782137265.8224158,2,0,0,1693,2.892546498924549
2026-06-22T19:37:45.822626,1782137265.822578,41,0,0,1693,3.4891909461974673
2026-06-22T19:37:45.822679,1782137265.822634,0,0,0,1703,4.362035002796073
2026-06-22T19:37:45.875092,1782137265.874899,0,0,0,1712,5.038873956121935
2026-06-22T19:37:45.875170,1782137265.875116,20,0,0,1696,5.2471116513869624
2026-06-22T19:37:45.875221,1782137265.875179,42,0,0,1693,5.023565928417977
2026-06-22T19:37:45.927306,1782137265.9269881,10,0,0,1699,4.566161522054258
2026-06-22T19:37:45.927382,1782137265.927328,0,0,0,1712,4.060835670288022
2026-06-22T19:37:45.927445,1782137265.927392,10,0,0,1705,3.6406172826062546
2026-06-22T19:37:45.927498,1782137265.927453,32,0,0,1697,3.3921110598958166
2026-06-22T19:37:45.979579,1782137265.9781451,15,0,0,1693,3.3120840082422425
2026-06-22T19:37:45.980307,1782137265.9798899,22,0,0,1706,3.3155812991428917
2026-06-22T19:37:45.980772,1782137265.9803321,1,0,0,1712,3.3217139915895726
2026-06-22T19:37:46.032114,1782137266.031393,0,0,0,1703,3.2704897945907234
2026-06-22T19:37:46.032531,1782137266.032168,16,0,0,1686,3.1033582567404423
2026-06-22T19:37:46.032841,1782137266.032546,16,0,0,1702,2.831748939032235
2026-06-22T19:37:46.084879,1782137266.084737,51,0,0,1709,2.5686957868289033
2026-06-22T19:37:46.084948,1782137266.084898,16,0,0,1709,2.436662660251311
2026-06-22T19:37:46.085001,1782137266.084957,25,0,0,1699,2.4888360749324296
2026-06-22T19:37:46.085050,1782137266.0850072,15,0,0,1689,2.7200016873878963
2026-06-22T19:37:46.136066,1782137266.135865,9,0,0,1697,3.0865417336364844
2026-06-22T19:37:46.136155,1782137266.136092,0,0,0,1710,3.4854270942401184
2026-06-22T19:37:46.136225,1782137266.1361668,62,0,0,1708,3.7914414680250994
2026-06-22T19:37:46.188159,1782137266.18803,16,0,0,1697,3.929534279326129
2026-06-22T19:37:46.188243,1782137266.188182,23,0,0,1695,3.8702866188431644
2026-06-22T19:37:46.188294,1782137266.188253,13,0,0,1696,3.6434763705645135
2026-06-22T19:37:46.241000,1782137266.240884,80,0,0,1712,3.3810177602972917
2026-06-22T19:37:46.241084,1782137266.241023,0,0,0,1710,3.238734638238834
2026-06-22T19:37:46.241147,1782137266.2410939,17,0,0,1693,3.270703903013822
2026-06-22T19:37:46.292458,1782137266.291758,17,0,0,1696,3.425825112791645
2026-06-22T19:37:46.292546,1782137266.2924821,94,0,0,1705,3.619906721153272
2026-06-22T19:37:46.292612,1782137266.292556,3,0,0,1710,3.7855312175438147
2026-06-22T19:37:46.292672,1782137266.29262,9,0,0,1702,3.8913712250795665
2026-06-22T19:37:46.344282,1782137266.3441558,20,0,0,1685,3.926606359910242
2026-06-22T19:37:46.344360,1782137266.3443048,48,0,0,1712,3.871277650827861
2026-06-22T19:37:46.344423,1782137266.34437,0,0,0,1704,3.7561967628605224
2026-06-22T19:37:46.397191,1782137266.3970602,0,0,0,1719,3.7957914162655593
2026-06-22T19:37:46.397263,1782137266.3972118,16,0,0,1703,4.287579434651024
2026-06-22T19:37:46.397318,1782137266.397272,47,0,0,1687,5.230279866420038
2026-06-22T19:37:46.447765,1782137266.4475698,11,0,0,1697,6.185226319884722
2026-06-22T19:37:46.447842,1782137266.447788,0,0,0,1710,6.645242110626394
2026-06-22T19:37:46.448010,1782137266.447851,2,0,0,1709,6.444653209971026
2026-06-22T19:37:46.448798,1782137266.4480221,47,0,0,1697,5.754449193560222
2026-06-22T19:37:46.500090,1782137266.49999,20,0,0,1696,4.840824274394996
2026-06-22T19:37:46.500155,1782137266.500106,28,0,0,1707,3.949276520345473
2026-06-22T19:37:46.500205,1782137266.5001621,10,0,0,1712,3.2858523247268976
2026-06-22T19:37:46.551368,1782137266.551123,16,0,0,1713,2.947333625607095
2026-06-22T19:37:46.551478,1782137266.5513961,0,0,0,1696,2.870713022719386
2026-06-22T19:37:46.551600,1782137266.551491,15,0,0,1697,2.890972498975328
2026-06-22T19:37:46.602505,1782137266.60239,64,0,0,1702,2.853275897089538
2026-06-22T19:37:46.602589,1782137266.602529,7,0,0,1712,2.6971198419413502
2026-06-22T19:37:46.602644,1782137266.602599,0,0,0,1703,2.4619578317103628
2026-06-22T19:37:46.653173,1782137266.652928,19,0,0,1711,2.2281298380897385
2026-06-22T19:37:46.653689,1782137266.6532228,5,0,0,1687,2.084470898567448
2026-06-22T19:37:46.654066,1782137266.6537259,0,0,0,1708,2.136925212009862
2026-06-22T19:37:46.654528,1782137266.65419,16,0,0,1715,2.4758682300110433
2026-06-22T19:37:46.705092,1782137266.704847,7,0,0,1700,3.0944088028927506
2026-06-22T19:37:46.705173,1782137266.705119,22,0,0,1690,3.877087030361324
2026-06-22T19:37:46.705229,1782137266.705184,16,0,0,1693,4.709998095824612
2026-06-22T19:37:46.757739,1782137266.757617,47,0,0,1712,5.510365856436625
2026-06-22T19:37:46.757821,1782137266.7577631,0,0,0,1709,6.118669325067086
2026-06-22T19:37:46.757886,1782137266.7578309,18,0,0,1682,6.356970195358351
2026-06-22T19:37:46.809430,1782137266.809332,18,0,0,1685,6.232862493157723
2026-06-22T19:37:46.809498,1782137266.8094451,114,0,0,1707,5.928647678577083
2026-06-22T19:37:46.809557,1782137266.809506,0,0,0,1712,5.63441840012619
2026-06-22T19:37:46.809613,1782137266.8095639,5,0,0,1713,5.510181810284446
2026-06-22T19:37:46.860545,1782137266.860429,22,0,0,1690,5.685696759338965
2026-06-22T19:37:46.860630,1782137266.860576,71,0,0,1698,6.1228839068730325
2026-06-22T19:37:46.860688,1782137266.8606389,2,0,0,1709,6.573216331549344
2026-06-22T19:37:46.912208,1782137266.9121122,0,0,0,1714,6.7911611875321425
2026-06-22T19:37:46.912278,1782137266.912224,15,0,0,1706,6.6715120787544455
2026-06-22T19:37:46.912330,1782137266.912287,64,0,0,1692,6.188902527826332
2026-06-22T19:37:46.965222,1782137266.96513,17,0,0,1695,5.379675429621322
2026-06-22T19:37:46.965291,1782137266.965238,0,0,0,1714,4.3632270426274316
2026-06-22T19:37:46.965351,1782137266.965299,4,0,0,1712,3.318810054381098
2026-06-22T19:37:47.015848,1782137267.015672,59,0,0,1694,2.4669750924452916
2026-06-22T19:37:47.015942,1782137267.015882,16,0,0,1687,2.023196298458386
2026-06-22T19:37:47.016007,1782137267.0159519,21,0,0,1706,2.081336024408262
2026-06-22T19:37:47.016067,1782137267.016015,0,0,0,1712,2.5499288339586292
2026-06-22T19:37:47.067407,1782137267.067285,16,0,0,1711,3.250860270915355
2026-06-22T19:37:47.067478,1782137267.067425,30,0,0,1696,4.0273099071015
2026-06-22T19:37:47.067534,1782137267.067487,15,0,0,1693,4.702308825581401
2026-06-22T19:37:47.119416,1782137267.119303,36,0,0,1705,5.042056015493581
2026-06-22T19:37:47.119484,1782137267.119432,17,0,0,1712,4.8862879091315286
2026-06-22T19:37:47.119539,1782137267.119492,7,0,0,1703,4.292525550317877
2026-06-22T19:37:47.171452,1782137267.17135,27,0,0,1701,3.503287025410216
2026-06-22T19:37:47.171521,1782137267.171468,16,0,0,1694,2.803604967965768
2026-06-22T19:37:47.171577,1782137267.171532,15,0,0,1685,2.3945949066620758
2026-06-22T19:37:47.222360,1782137267.222232,15,0,0,1733,2.3343837689585296
2026-06-22T19:37:47.222444,1782137267.222382,16,0,0,1712,2.6394064482545034
2026-06-22T19:37:47.222509,1782137267.222454,22,0,0,1680,3.4500101253656323
2026-06-22T19:37:47.222572,1782137267.222517,18,0,0,1699,4.93005896569858
2026-06-22T19:37:47.274327,1782137267.274205,16,0,0,1705,7.005359455559537
2026-06-22T19:37:47.274410,1782137267.274344,10,0,0,1708,9.334278213141893
2026-06-22T19:37:47.274474,1782137267.27442,3,0,0,1699,11.399112674786068
2026-06-22T19:37:47.324903,1782137267.3248,26,0,0,1693,12.595593368083538
2026-06-22T19:37:47.324967,1782137267.324917,70,0,0,1707,12.482542363990586
2026-06-22T19:37:47.325023,1782137267.324975,0,0,0,1710,11.041958054400332
2026-06-22T19:37:47.376740,1782137267.3766541,7,0,0,1711,8.717509613127465
2026-06-22T19:37:47.376804,1782137267.3767538,18,0,0,1700,6.20519216664843
2026-06-22T19:37:47.376860,1782137267.376812,75,0,0,1700,4.093781371913738
2026-06-22T19:37:47.376912,1782137267.376866,0,0,0,1702,2.6325836592328793
2026-06-22T19:37:47.427148,1782137267.427041,0,0,0,1712,1.7863246950229965
2026-06-22T19:37:47.427229,1782137267.427169,15,0,0,1703,1.3947094003632319
2026-06-22T19:37:47.427295,1782137267.427239,73,0,0,1697,1.2722664276869036
2026-06-22T19:37:47.478903,1782137267.478786,15,0,0,1694,1.2774059633217685
2026-06-22T19:37:47.478972,1782137267.4789178,0,0,0,1715,1.3310679621680763
2026-06-22T19:37:47.479033,1782137267.478981,3,0,0,1710,1.392158446944743
2026-06-22T19:37:47.529420,1782137267.529322,64,0,0,1697,1.4857871655486963
2026-06-22T19:37:47.529480,1782137267.5294342,16,0,0,1694,1.7152671372360282
