timestamp,t_mono,angle_deg,SGD_pred,RLS_pred,RF_pred,LSTM_pred,GRU_pred,ENS_pred,m1,m2,m3,grav_raw,grav_env,servo_src
2026-06-22T19:38:14.332778,1782137294.3327858,119.16945443310921,104.65988251477165,119.40341678935918,,,,118.12205751547957,48,0,0,1725,3.8613660842143482,ENS
2026-06-22T19:38:14.402039,1782137294.4020429,119.44702364892456,101.3914796159242,119.35673303734677,,,,117.88009374931235,26,0,0,1704,7.982603642783817,ENS
2026-06-22T19:38:14.467322,1782137294.467324,119.42025826011935,97.37974719721737,119.35713473938351,,,,117.68653823350708,0,0,0,1706,2.3841563079062,ENS
2026-06-22T19:38:14.534346,1782137294.5343559,119.16945443310921,96.40305420096213,119.21100017673714,,,,117.60131943813948,16,0,0,1694,0.2949435638563906,ENS
2026-06-22T19:38:14.603776,1782137294.60378,119.33690225475804,101.0132343832046,119.39075885898485,,,,118.17345280274135,98,0,0,1711,3.3415843304550825,ENS
2026-06-22T19:38:14.668352,1782137294.6683571,119.17230043844728,98.13703292932523,119.26452402526579,,,,117.9411333721261,23,0,0,1707,3.0678434737699543,ENS
2026-06-22T19:38:14.734984,1782137294.734988,119.22752236018073,69.10153707095182,119.02551288964109,,,,115.72095377954153,9,0,0,1705,5.81488574208592,ENS
2026-06-22T19:38:14.804442,1782137294.804446,119.22516406274661,41.85806293203422,118.94141714237598,,,,114.0529124890511,17,0,0,1717,9.708967482891506,ENS
2026-06-22T19:38:14.857871,1782137294.8578749,119.3916662462475,44.95399770615975,119.16954480635826,,,,115.25050285430075,4,0,0,1722,5.652781065953688,ENS
2026-06-22T19:38:14.928836,1782137294.9288378,119.58380313458012,45.457246527055666,119.25770391950655,,,,115.85250838866158,0,0,0,1703,7.93294470638981,ENS
2026-06-22T19:38:14.993582,1782137294.9935858,119.3916662462475,47.44818787468822,119.34500925644168,,,,116.33658210519714,5,0,0,1696,10.248349339682026,ENS
2026-06-22T19:38:15.068185,1782137295.0681899,119.3916662462475,51.224845620148464,119.45512202121283,,,,116.83311714196616,25,0,0,1696,3.704668983769806,ENS
2026-06-22T19:38:15.133786,1782137295.13379,119.3916662462475,65.2530066353749,119.483498985278,,,,117.52504396584588,15,0,0,1696,2.7621829720451774,ENS
2026-06-22T19:38:15.201815,1782137295.201819,119.58380313458012,52.8671206844526,119.4208042925412,,,,117.14500689972205,33,0,0,1697,2.013933404515827,ENS
2026-06-22T19:38:15.268955,1782137295.26896,119.58380313458012,46.895431934557315,119.40457889298298,,,,116.99737454025252,6,0,0,1709,1.9655826012627924,ENS
2026-06-22T19:38:15.331977,1782137295.331983,119.1188773459345,61.74179694615307,119.41120820887767,,,,117.57136499910904,1,0,0,1697,2.507626501234025,ENS
2026-06-22T19:38:15.402733,1782137295.402737,119.14692548091777,59.62795251491609,119.25535658871043,,,,117.38791933761608,1,0,0,1711,2.1376849003734675,ENS
2026-06-22T19:38:15.467216,1782137295.467221,119.14692548091777,59.62795251491609,119.25535658871043,,,,117.38791933761608,16,0,0,1703,2.1693822397129323,ENS
2026-06-22T19:38:15.534585,1782137295.5345888,118.95521564439892,59.62795251491609,119.25535658871043,,,,117.38791933761608,16,0,0,1701,2.1945905045732292,ENS
2026-06-22T19:38:15.603400,1782137295.603403,118.95521564439892,59.14230847155987,119.2312099815098,,,,117.38791933761608,118,0,0,1711,1.5362198063348804,ENS
2026-06-22T19:38:15.667913,1782137295.667917,118.95240210866814,59.14230847155987,119.2312099815098,,119.22447673041508,119.30843422751147,118.75315845930687,6,0,0,1693,1.7416156205813815,ENS
2026-06-22T19:38:15.735515,1782137295.735523,119.2555288354533,47.83606927928621,119.05992165580004,,119.34602835693045,119.28569097501234,118.57629966603864,27,0,0,1708,3.6167446651125257,ENS
2026-06-22T19:38:15.803499,1782137295.803508,119.53182444174207,47.83606927928621,119.05992165580004,,119.34602835693045,119.28569097501234,118.57629966603864,3,0,0,1712,5.968404692976596,ENS
2026-06-22T19:38:15.867872,1782137295.867876,119.2555288354533,33.40148773492518,118.85070179270173,,119.32509401390874,119.30293470576592,118.37136893561029,26,0,0,1695,2.5201153637742073,ENS
2026-06-22T19:38:15.936155,1782137295.936158,119.2555288354533,33.40148773492518,118.85070179270173,,119.32509401390874,119.30293470576592,118.37136893561029,1,0,0,1709,3.0232191043190393,ENS
2026-06-22T19:38:16.003774,1782137296.0037792,119.2555288354533,25.679970663022054,119.13360279059178,,119.28276889227992,119.30496908960458,118.44512630780038,0,0,0,1707,4.979232171198513,ENS
2026-06-22T19:38:16.068330,1782137296.068338,119.2555288354533,25.679970663022054,119.13360279059178,,119.28276889227992,119.30496908960458,118.44512630780038,19,0,0,1714,8.160461426043165,ENS
2026-06-22T19:38:16.136224,1782137296.136229,119.08811362284189,15.90413377711986,119.1591380596034,,119.27093321219802,119.27758416118138,118.43676117884917,0,0,0,1706,5.545464719561603,ENS
2026-06-22T19:38:16.201335,1782137296.20134,119.08811362284189,57.03606687438708,119.17826937077925,,119.27193124405639,119.26042890469154,118.77808696748772,10,0,0,1698,2.5434764619251737,ENS
2026-06-22T19:38:16.270043,1782137296.270048,119.08811362284189,57.03606687438708,119.17826937077925,,119.27193124405639,119.26042890469154,118.77808696748772,13,0,0,1705,3.083127270063214,ENS
2026-06-22T19:38:16.331600,1782137296.331605,119.25269913476848,62.48034362633426,119.16327526080688,,119.28904317993447,119.24947580706952,118.8183068097611,12,0,0,1706,1.3571934124304503,ENS
2026-06-22T19:38:16.402642,1782137296.402648,119.22516406274661,62.48034362633426,119.16327526080688,,119.28904317993447,119.24947580706952,118.8183068097611,26,0,0,1698,2.388738886545611,ENS
2026-06-22T19:38:16.467666,1782137296.467694,119.111802337181,-9.856994854313074,119.05343754329071,,119.29150943925872,119.26245671753975,118.26437445429025,0,0,0,1710,4.341066485535354,ENS
2026-06-22T19:38:16.536474,1782137296.53648,118.80507261644752,-9.856994854313074,119.05343754329071,,119.29150943925872,119.26245671753975,118.26437445429025,19,0,0,1699,7.552322272373859,ENS
2026-06-22T19:38:16.603516,1782137296.603522,119.30086503439829,17.586210731165238,119.1336813644324,,119.27601819448275,119.28159232243756,118.55382798615737,0,0,0,1706,3.122314519608762,ENS
2026-06-22T19:38:16.668880,1782137296.668885,119.07641444424107,12.4774296015903,119.1438220309344,,119.27601819448275,119.28159232243756,118.55382798615737,30,0,0,1701,2.0114605480760006,ENS
2026-06-22T19:38:16.734713,1782137296.7347221,119.35344685771193,12.4774296015903,119.1438220309344,,119.25171605483423,119.27828330760346,118.51670217608941,0,0,0,1695,2.3690660078578154,ENS
2026-06-22T19:38:16.803573,1782137296.803582,118.87978914340809,40.10826204657662,119.16288732559214,,119.2342400012478,119.27540746443115,118.72337733328283,13,0,0,1699,1.6720745056605886,ENS
2026-06-22T19:38:16.869384,1782137296.869389,118.90028725152267,40.10826204657662,119.16288732559214,,119.2342400012478,119.27540746443115,118.72337733328283,80,0,0,1691,2.4232612143476286,ENS
2026-06-22T19:38:16.937818,1782137296.937824,118.63925000551153,-20.70460348309789,119.18203636029936,,119.23128503084816,119.26138468431962,118.34533098323442,74,0,0,1700,2.375500661549496,ENS
2026-06-22T19:38:17.005368,1782137297.005375,119.00459135522887,-20.70460348309789,119.18203636029936,,119.23128503084816,119.26138468431962,118.34533098323442,5,0,0,1697,6.182812516202566,ENS
2026-06-22T19:38:17.066557,1782137297.066562,119.08703818877382,44.57996006324068,119.10118748635806,119.2232504315027,119.23617572819309,119.2265331224298,118.87233908392054,2,0,0,1695,9.95847238304873,ENS
2026-06-22T19:38:17.135170,1782137297.135176,119.57489069229916,44.57996006324068,119.10118748635806,119.2232504315027,119.23617572819309,119.2265331224298,118.87233908392054,16,0,0,1706,9.283807019283898,ENS
2026-06-22T19:38:17.201626,1782137297.201631,118.97863821333648,38.4165476194097,119.05647611207384,119.18681491267026,119.24358628183121,119.20711450170295,118.8231072493431,36,0,0,1699,5.370625971160396,ENS
2026-06-22T19:38:17.267832,1782137297.267838,118.93262421749259,38.4165476194097,119.05647611207384,119.18681491267026,119.24358628183121,119.20711450170295,118.8231072493431,5,0,0,1700,3.9208470890370712,ENS
2026-06-22T19:38:17.331896,1782137297.331899,119.10513561100089,63.054495550800056,119.19816392241586,119.1604234970682,119.25024829923782,119.24287062191021,118.95621201308171,0,0,0,1702,3.787087373100667,ENS
2026-06-22T19:38:17.404510,1782137297.404515,118.6781972424279,57.62732942273917,119.11543754685542,119.18927742206854,119.24237083828281,119.24696527902572,118.91568165205264,87,0,0,1694,4.192096276127578,ENS
2026-06-22T19:38:17.470877,1782137297.4708831,118.56507830211088,57.62732942273917,119.11543754685542,119.18927742206854,119.24237083828281,119.24696527902572,118.91568165205264,1,0,0,1712,3.5783779339361637,ENS
2026-06-22T19:38:17.535605,1782137297.535611,118.67290335214415,49.07869887615818,119.10627029903587,119.20364397513809,119.24577104138046,119.24860286569886,118.88059128094653,0,0,0,1694,3.088823513917745,ENS
2026-06-22T19:38:17.604493,1782137297.604498,118.7825185466931,49.07869887615818,119.10627029903587,119.20364397513809,119.24577104138046,119.24860286569886,118.88059128094653,0,0,0,1710,2.634537052430484,ENS
2026-06-22T19:38:17.668588,1782137297.668593,118.95561078912935,65.76331793288186,119.03636857827998,119.21567178867394,119.23356716761828,119.23401406320608,118.93134898264739,15,0,0,1701,4.311795506497052,ENS
2026-06-22T19:38:17.734073,1782137297.734078,119.09756301460138,65.76331793288186,119.03636857827998,119.21567178867394,119.23356716761828,119.23401406320608,118.93134898264739,17,0,0,1685,3.8882680582884275,ENS
2026-06-22T19:38:17.806458,1782137297.806462,119.24284406556025,49.86647821041063,119.01038750301674,119.21170464184421,119.21281000533655,119.22966536620324,118.83893649164582,12,0,0,1709,2.931673325044138,ENS
2026-06-22T19:38:17.869057,1782137297.869063,118.91681567440561,49.86647821041063,119.01038750301674,119.21170464184421,119.21281000533655,119.22966536620324,118.83893649164582,16,0,0,1711,5.6303730060881625,ENS
2026-06-22T19:38:17.935453,1782137297.9354591,118.4764068278354,40.17829247676657,119.01180641606344,119.10960850034672,119.2013620695198,119.20848052190381,118.76335300615528,78,0,0,1716,3.4931923040939425,ENS
2026-06-22T19:38:18.003520,1782137298.003525,116.72325070544424,-21.398555006044326,119.08226308831063,119.15253785923919,119.18902642334285,119.1940656413545,118.50042317687021,0,0,0,1717,8.410244567656937,ENS
2026-06-22T19:38:18.068596,1782137298.068605,112.53648200968101,-21.398555006044326,119.08226308831063,119.15253785923919,119.18902642334285,119.1940656413545,118.50042317687021,195,53,0,1695,4.530822052081689,ENS
2026-06-22T19:38:18.135942,1782137298.1359491,104.93179560664868,781.5640191013318,119.71941709869374,119.24371870332114,119.18150882709833,119.20467844631725,122.4004847532025,0,195,0,1738,3.972346189142028,ENS
2026-06-22T19:38:18.203982,1782137298.203989,97.46835942260411,781.5640191013318,119.71941709869374,119.24371870332114,119.18150882709833,119.20467844631725,122.4004847532025,58,285,529,1712,6.8534924822992735,ENS
2026-06-22T19:38:18.269086,1782137298.2690911,92.07189697797205,1875.766796147676,99.2071379945655,119.2642989841885,119.15308123938327,119.19710038043208,122.99739128355856,47,263,278,1694,5.89124454859484,ENS
2026-06-22T19:38:18.335076,1782137298.335084,89.51408905443203,1875.766796147676,99.2071379945655,119.2642989841885,119.15308123938327,119.19710038043208,122.99739128355856,145,278,334,1709,10.450391477381837,ENS
2026-06-22T19:38:18.403095,1782137298.4031,87.76408675002703,720.9022092821953,186.0553772608048,119.25410677767506,119.0245665123579,119.1033833527376,147.1022890459284,0,457,576,1690,7.6904371500309,ENS
2026-06-22T19:38:18.467623,1782137298.467627,85.98833782357232,544.3753869260883,91.8514094523508,119.26289587059506,118.92277555827494,118.98810949772052,112.88328992863777,116,587,770,1699,14.030071842041897,ENS
2026-06-22T19:38:18.534524,1782137298.534529,84.41465016549661,544.3753869260883,91.8514094523508,119.26289587059506,118.92277555827494,118.98810949772052,112.88328992863777,565,594,834,1675,22.067345328826434,ENS
2026-06-22T19:38:18.602754,1782137298.6027598,83.88924203850212,449.51931981070584,247.41432649878092,119.33963827618751,118.64238543782173,118.38956399428557,177.70606527326368,259,637,817,1692,17.083229256613038,ENS
2026-06-22T19:38:18.668342,1782137298.6683478,83.58325802504274,449.51931981070584,247.41432649878092,119.33963827618751,118.64238543782173,118.38956399428557,177.70606527326368,0,635,927,1678,32.30098327565959,ENS
2026-06-22T19:38:18.735849,1782137298.735858,83.44644556660536,-177289.91982322186,77.61986662066633,119.30030474450099,118.24106703758926,115.99819132427987,-2076.128043900751,266,608,842,1680,30.567513912492224,ENS
2026-06-22T19:38:18.803645,1782137298.803648,83.24533806182087,-177289.91982322186,77.61986662066633,119.30030474450099,118.24106703758926,115.99819132427987,-2076.128043900751,180,582,624,1711,12.019660601310044,ENS
2026-06-22T19:38:18.867990,1782137298.867996,83.52474835263341,-180358.9920891394,121.49453164333488,119.27663847960126,117.4669929975852,110.02531133990757,61.39526944462706,27,528,379,1691,15.385112939373101,ENS
2026-06-22T19:38:18.934638,1782137298.934644,83.63054945391266,-157198.62078278215,107.503798755124,119.29732856995462,116.37455613123429,101.8121453366934,73.93855011283276,0,624,784,1694,6.267054884176208,ENS
2026-06-22T19:38:19.003595,1782137299.0035992,83.73591685970035,-157198.62078278215,107.503798755124,119.29732856995462,116.37455613123429,101.8121453366934,73.93855011283276,73,586,756,1721,4.645353223416786,ENS
2026-06-22T19:38:19.069361,1782137299.069366,83.9077828193863,-144585.25614919417,89.9219632393862,119.29651030490938,113.33103332028128,90.36187946164966,71.21935967015062,23,502,548,1705,12.88045568947391,ENS
2026-06-22T19:38:19.136993,1782137299.137002,84.14488040200692,-144585.25614919417,89.9219632393862,119.29651030490938,113.33103332028128,90.36187946164966,71.21935967015062,142,443,363,1714,15.278949557556931,ENS
2026-06-22T19:38:19.204528,1782137299.204533,84.36274706716063,-124897.11385412511,77.37953143553977,85.70515276058147,107.00923491470243,77.37408284342685,66.10597507375803,62,449,352,1716,9.929859275188916,ENS
2026-06-22T19:38:19.270138,1782137299.270144,84.36274706716063,-124897.11385412511,77.37953143553977,85.70515276058147,107.00923491470243,77.37408284342685,66.10597507375803,2,495,469,1727,6.68560673714006,ENS
2026-06-22T19:38:19.331905,1782137299.33191,84.41005627389191,-120920.9133469755,51.054626853544825,98.011016892348,97.1628147746058,77.26843341334634,56.713395360647695,0,452,318,1715,8.911628494423663,ENS
2026-06-22T19:38:19.408141,1782137299.4081469,84.75060674673628,-114789.83108768797,80.8836380490897,113.68635314974144,85.36830051839283,85.3236158997053,73.99051767381249,0,432,386,1701,11.654382113858956,ENS
2026-06-22T19:38:19.469438,1782137299.469443,84.9761707239151,-114789.83108768797,80.8836380490897,113.68635314974144,85.36830051839283,85.3236158997053,73.99051767381249,471,417,318,1729,6.228535324893241,ENS
2026-06-22T19:38:19.536068,1782137299.536077,85.07706365595337,3236129.1461256715,89.07710470234474,114.73579919335322,77.310710887053,89.56362165032863,180.33542532206394,0,1020,1309,1694,7.157415491080249,ENS
2026-06-22T19:38:19.602036,1782137299.6020422,84.5703495866289,3236129.1461256715,89.07710470234474,114.73579919335322,77.310710887053,89.56362165032863,180.33542532206394,85,634,944,1697,20.50070434674976,ENS
2026-06-22T19:38:19.669908,1782137299.669914,84.40254095212312,3964150.9232923,68.63096433907073,110.7453575863961,82.04362409289917,88.36366333731775,148.66463218313336,112,631,878,1698,35.29673671060047,ENS
2026-06-22T19:38:19.735655,1782137299.735658,84.4500599356849,3964150.9232923,68.63096433907073,110.7453575863961,82.04362409289917,88.36366333731775,148.66463218313336,160,405,330,1698,17.175406271069875,ENS
2026-06-22T19:38:19.803333,1782137299.803339,84.74058557823716,3971218.820538632,75.72852773938786,107.37970664852938,87.52215544201023,83.31367768858084,130.63696526741666,196,381,401,1723,11.772438173832722,ENS
2026-06-22T19:38:19.870093,1782137299.8701,84.95156762365124,3971218.820538632,75.72852773938786,107.37970664852938,87.52215544201023,83.31367768858084,130.63696526741666,22,399,437,1703,9.603708913274872,ENS
2026-06-22T19:38:19.934074,1782137299.9340758,85.1863990254594,3637137.2344308887,80.40919501387911,113.78306251895751,89.78078455835177,80.9813725346742,113.20900553869623,78,403,288,1715,8.91561741960167,ENS
2026-06-22T19:38:20.004811,1782137300.004815,85.16515614912365,2968187.396328494,86.83562261475396,115.36157699407755,88.59617810499668,84.23080936402027,106.03281303448966,0,358,143,1686,15.15061961773382,ENS
2026-06-22T19:38:20.069045,1782137300.06905,85.30073511877083,2968187.396328494,86.83562261475396,115.36157699407755,88.59617810499668,84.23080936402027,106.03281303448966,304,313,123,1710,20.2673849064981,ENS
2026-06-22T19:38:20.134565,1782137300.134572,85.3991988799659,2818483.647657074,86.53003700628771,115.36157699407755,86.15854515066728,88.27869099747693,104.07009599331057,283,384,290,1685,10.636629067974065,ENS
2026-06-22T19:38:20.202985,1782137300.20299,85.62410429431215,2818483.647657074,86.53003700628771,115.36157699407755,86.15854515066728,88.27869099747693,104.07009599331057,213,398,362,1691,7.906249529894894,ENS
2026-06-22T19:38:20.269403,1782137300.269411,85.50284838533223,46673.30343056678,85.86449745695691,115.3835726074254,83.21246564764982,88.09242997797523,88.86802187317107,271,323,289,1734,7.710346122248857,ENS
2026-06-22T19:38:20.330543,1782137300.33055,85.60129464500446,46673.30343056678,85.86449745695691,115.3835726074254,83.21246564764982,88.09242997797523,88.86802187317107,176,335,305,1739,10.942080707418814,ENS
2026-06-22T19:38:20.404554,1782137300.404557,85.83455236870014,51541.576904904025,86.49132865388836,115.75129702441106,82.58975839558425,85.53330386920487,88.305982724262,211,309,107,1703,10.141432612419612,ENS
2026-06-22T19:38:20.467854,1782137300.467859,86.05189408100439,99833.76994586457,88.16706211320351,119.17733004012281,84.28212845400226,83.6242781507521,89.30229294120656,154,262,92,1695,3.1165446055327313,ENS
2026-06-22T19:38:20.535603,1782137300.535609,85.99599901677217,99833.76994586457,88.16706211320351,119.17733004012281,84.28212845400226,83.6242781507521,89.30229294120656,224,250,0,1702,2.2799612159531453,ENS
2026-06-22T19:38:20.604173,1782137300.604175,86.25997801527876,122610.85867805594,85.6783116525487,119.32874046828074,85.99177986051542,84.12024369513848,88.71473535616687,0,246,209,1711,7.381958360099537,ENS
2026-06-22T19:38:20.668634,1782137300.66864,86.2039704285108,122610.85867805594,85.6783116525487,119.32874046828074,85.99177986051542,84.12024369513848,88.71473535616687,0,197,25,1706,5.768887502497,ENS
2026-06-22T19:38:20.736175,1782137300.736183,86.59592139891205,181065.2983130826,84.23613049753047,119.32386936116352,87.04006652933083,86.15641229542959,89.05662197718462,5,118,0,1686,4.817972268634407,ENS
2026-06-22T19:38:20.804188,1782137300.804193,87.59137279294119,181065.2983130826,84.23613049753047,119.32386936116352,87.04006652933083,86.15641229542959,89.05662197718462,0,121,0,1710,3.011605129022081,ENS
2026-06-22T19:38:20.870040,1782137300.870044,89.93359073247818,225887.97796053893,86.19405719662768,119.22835824625996,86.29136658503444,86.68275118742233,89.98588582856274,0,77,0,1699,5.062979044407636,ENS
2026-06-22T19:38:20.936048,1782137300.936053,93.46204606188604,225887.97796053893,86.19405719662768,119.22835824625996,86.29136658503444,86.68275118742233,89.98588582856274,134,30,0,1696,3.883499700889459,ENS
2026-06-22T19:38:21.003183,1782137301.003191,96.88562677102524,7157.528142474719,108.54967534012277,94.54088786209626,85.1352575219776,85.5514072633253,96.22781917067493,34,33,0,1703,1.9179508763371238,ENS
2026-06-22T19:38:21.069062,1782137301.069067,105.49601177349936,58995.10430144431,100.46993900087602,99.5373433118111,85.08512826956043,85.59842149160141,93.19983795924323,11,28,0,1695,9.979193243269563,ENS
2026-06-22T19:38:21.137968,1782137301.137974,109.81074108269037,58995.10430144431,100.46993900087602,99.5373433118111,85.08512826956043,85.59842149160141,93.19983795924323,3,0,0,1712,8.280534835399433,ENS
2026-06-22T19:38:21.202295,1782137301.202305,115.38904046047188,107056.9466980677,102.83047500529526,104.52511799049411,86.04074131552899,85.8276536304453,95.16543356068419,37,0,0,1694,5.211692189487408,ENS
2026-06-22T19:38:21.268426,1782137301.2684329,115.08528225709718,107056.9466980677,102.83047500529526,104.52511799049411,86.04074131552899,85.8276536304453,95.16543356068419,0,0,0,1715,5.422037287397293,ENS
2026-06-22T19:38:21.335173,1782137301.335178,115.45192651846581,125249.09476721035,106.95413763872536,104.52274271883213,86.17665688379174,86.64151922478,97.4168563320786,53,0,0,1690,3.060699207548903,ENS
2026-06-22T19:38:21.403134,1782137301.403139,115.16898978091132,125249.09476721035,106.95413763872536,104.52274271883213,86.17665688379174,86.64151922478,97.4168563320786,0,0,0,1693,4.889165043957816,ENS
2026-06-22T19:38:21.468834,1782137301.468842,114.43043028680582,152912.78782999504,113.32714848251663,104.29217320887642,86.84571230516033,87.48141892703484,101.05622583095467,92,0,0,1703,8.883748034296838,ENS
2026-06-22T19:38:21.534097,1782137301.534102,115.7361555287809,134682.840268537,113.42951444050647,104.30787460621697,89.67227218831381,87.00518659827318,101.95393984563597,14,0,0,1711,5.802078294944279,ENS
2026-06-22T19:38:21.604657,1782137301.604664,118.25625444704164,134682.840268537,113.42951444050647,104.30787460621697,89.67227218831381,87.00518659827318,101.95393984563597,2,0,0,1715,3.5868932208811843,ENS
2026-06-22T19:38:21.668517,1782137301.668523,121.43516391268705,82670.93368330541,108.87159037569191,104.87036540085654,119.54417817953627,88.60699764632244,106.26619983615511,4,0,0,1714,7.280627629827108,ENS
2026-06-22T19:38:21.736806,1782137301.736812,123.29406801427682,82670.93368330541,108.87159037569191,104.87036540085654,119.54417817953627,88.60699764632244,106.26619983615511,31,0,0,1703,7.633678582170187,ENS
2026-06-22T19:38:21.803519,1782137301.8035278,124.22822834027454,53431.94474128186,109.12797285353416,115.43061894476357,119.1597212779861,91.97229213038973,108.11448055680742,48,27,0,1712,-0.34855666048138434,ENS
2026-06-22T19:38:21.868874,1782137301.8688781,127.60495266907033,53431.94474128186,109.12797285353416,115.43061894476357,119.1597212779861,91.97229213038973,108.11448055680742,63,55,0,1712,1.5557558680573718,ENS
2026-06-22T19:38:21.940374,1782137301.9403808,130.99950092830653,13126.06698195515,113.51325781277663,119.09093394465233,118.78994913056758,89.35450329109518,109.86751358942722,0,139,0,1715,5.73547676178665,ENS
2026-06-22T19:38:22.003362,1782137302.003365,134.64036701109183,-14679.509282529976,117.27131104123086,118.74646860157783,117.81881121043197,85.34367959562334,110.60676040723291,0,369,0,1653,15.12190796264749,ENS
2026-06-22T19:38:22.070114,1782137302.070123,137.03759362356956,-14679.509282529976,117.27131104123086,118.74646860157783,117.81881121043197,85.34367959562334,110.60676040723291,107,481,0,1680,20.852527627760885,ENS
2026-06-22T19:38:22.131929,1782137302.131935,138.49277345290164,52099.465123806774,107.40414692069399,113.59597245772738,86.57203922149496,86.49867894610269,99.32874642670495,214,594,0,1646,21.591542826935697,ENS
2026-06-22T19:38:22.202111,1782137302.202115,140.64188941045023,52099.465123806774,107.40414692069399,113.59597245772738,86.57203922149496,86.49867894610269,99.32874642670495,1018,750,0,1702,24.593984464669497,ENS
2026-06-22T19:38:22.268770,1782137302.268778,142.88538081184007,226845.44878981242,131.46770394922308,104.54508167546341,87.06736535591365,88.99551601941585,111.13151064157296,0,496,0,1783,33.70649532243459,ENS
2026-06-22T19:38:22.332157,1782137302.332161,143.89749261756558,226845.44878981242,131.46770394922308,104.54508167546341,87.06736535591365,88.99551601941585,111.13151064157296,57,439,0,1713,21.697538399161065,ENS
2026-06-22T19:38:22.403825,1782137302.403831,146.16988993368466,256654.89787727056,151.4453868795344,104.48336615944905,85.75485862595599,92.46033812568179,121.81881777453964,17,527,0,1726,27.899803760220504,ENS
2026-06-22T19:38:22.468270,1782137302.4682748,146.32663988214736,256654.89787727056,151.4453868795344,104.48336615944905,85.75485862595599,92.46033812568179,121.81881777453964,1,463,0,1670,15.93253299045743,ENS
2026-06-22T19:38:22.535089,1782137302.5350971,146.2443180637393,144641.732058295,144.40424789990237,102.93090320904578,87.15227513624646,93.19003671884663,119.06682396981533,62,485,0,1652,17.999700171961642,ENS
2026-06-22T19:38:22.604514,1782137302.604519,146.4012184964457,80135.93315610674,140.93838381227113,102.37635386913621,89.24923758295566,91.42074489041791,117.38557827610646,682,511,0,1655,13.746890655344203,ENS
2026-06-22T19:38:22.669624,1782137302.6696289,146.93020922506878,80135.93315610674,140.93838381227113,102.37635386913621,89.24923758295566,91.42074489041791,117.38557827610646,0,424,0,1691,22.20688505247209,ENS
2026-06-22T19:38:22.737707,1782137302.7377112,147.32495918798142,870.6768350455022,136.92696123062547,102.38633225211859,89.10195730477496,89.80391724670626,114.80325797483097,32,400,0,1700,12.97139240209667,ENS
2026-06-22T19:38:22.804651,1782137302.8046799,147.36687755781128,870.6768350455022,136.92696123062547,102.38633225211859,89.10195730477496,89.80391724670626,114.80325797483097,93,381,0,1695,6.714844427757217,ENS
2026-06-22T19:38:22.870429,1782137302.870435,147.31457176668818,-145195.6651487913,124.37409780005828,137.2468422203498,90.13178272128691,90.72101324366214,112.25930128622343,59,303,0,1739,8.06579068561564,ENS
2026-06-22T19:38:22.935638,1782137302.935641,147.36687755781128,-145195.6651487913,124.37409780005828,137.2468422203498,90.13178272128691,90.72101324366214,112.25930128622343,0,217,0,1696,10.197701706163098,ENS
